,feeder,equipment,type
3537,NCH03,NCH03F-22,Switch
3538,NCH03,NCH03F-16,Switch
3539,NCH03,NCH03F-21,Switch
3540,NCH03,NCH03F-20,Switch
3541,TCA06,TCA06F-03,Switch
3542,TCA06,TCA06S-05,Switch
3543,TCA06,TCA06F-05,Switch
3544,TCA06,TCA06F-04,Switch
3545,TCA06,TCA06S-06,Switch
3546,TCA06,TCA06S-04,Switch
3547,TCA06,TCA06S-07,Switch
3548,TCA06,TCA06F-01,Switch
3549,CDB07,CDB07F-03,Switch
3550,CDB07,CDB07S-05,Switch
3551,CDB07,KSR10S-06,Switch
3552,CDB07,CDB07F-01,Switch
3553,CDB07,CDB07F-13,Switch
3554,CDB07,CDB07F-10,Switch
3555,CDB07,CDB07S-04,Switch
3556,CDB07,CDB07S-03,Switch
3557,CDB07,CDB07F-12,Switch
3558,CDB07,CDA02F-02/01,Switch
3559,CDB07,CDB07F-09,Switch
3560,CDB07,CDB07F-05,Switch
3561,CDB07,CDB07S-01,Switch
3562,CDB07,CDB07F-04,Switch
3563,CDB07,CDB07S-07,Switch
3564,CDB07,CDB07S-02,Switch
3565,CDB07,CDB07F-08,Switch
3566,CDB07,CDB07F-07,Switch
3567,CDB07,CDB07F-14,Switch
3568,CDB07,CDB07F-06,Switch
3569,CDB07,CDB09S-02,Switch
3570,CDB07,CDB07F-10/01,Switch
3571,CDB07,CDB07F-11,Switch
3572,MRA01,MRA01F-18 ,Switch
3573,MRA01,MRA01S-20,Switch
3574,MRA01,MRA01F-04/01,Switch
3575,MRA01,MRA01F-24,Switch
3576,MRA01,MRA01F-03,Switch
3577,MRA01,MRA01F-14,Switch
3578,MRA01,MRA01S-13,Switch
3579,MRA01,MRA01F-06/01,Switch
3580,MRA01,MRA01F-19,Switch
3581,MRA01,MRA01S-07,Switch
3582,MRA01,MRA01F-28,Switch
3583,MRA01,MRA01F-12,Switch
3584,MRA01,MRA01F-23,Switch
3585,MRA01,MRA01F-13,Switch
3586,MRA01,MRA01F-20,Switch
3587,MRA01,MRA01F-09,Switch
3588,MRA01,MRA01F-26,Switch
3589,MRA01,MRA01F-27,Switch
3590,MRA01,MRA01F-08,Switch
3591,MRA01,MRA01S-16,Switch
3592,MRA01,MRA01F-06,Switch
3593,MRA01,MRA01S-13/01,Switch
3594,MRA01,MRA01F-04,Switch
3595,MRA01,MRA01F-10,Switch
3596,MRA01,MRA01S-18,Switch
3597,MRA01,MRA01S-17,Switch
3598,MRA01,MRA01S-21,Switch
3599,MRA01,MRA01S-19,Switch
3600,MRA01,MRA01F-21,Switch
3601,MRA01,MRA01S-12,Switch
3602,MRA01,MRA01F-07,Switch
3603,MRA01,MRA01S-08,Switch
3604,MRA01,MRA01F-05,Switch
3605,MRA01,MRA01F-17,Switch
3606,MRA01,MRA01F-22,Switch
3607,MRA01,MRA01F-16,Switch
3608,MRA01,MRA01S-02,Switch
3609,MRA01,MRA01S-04,Switch
3610,MRA01,MRA01S-11,Switch
3611,MRA01,MRA01S-09,Switch
3612,MRA01,MRA01S-03,Switch
3613,MRA01,MRA01F-25,Switch
3614,MRA01,MRA01S-15,Switch
3615,MRA01,MRA01S-17/1,Switch
3616,MRA01,MRA01S-06,Switch
3617,MRA01,MRA01F-01,Switch
3618,MRA01,MRA01F-19/1,Switch
3619,MRA01,MRA01F-07/1,Switch
3620,MRA01,MRA01F-07/2,Switch
3621,MRA01,MRA01F-19/2,Switch
3622,MRA01,MRA01F-08/1,Switch
3623,MRA01,MRA01F-08/2,Switch
3624,MRA01,MRA01F-10/1,Switch
3625,MRA01,MRA01F-12/1,Switch
3626,MRA01,MRA01F-12/2,Switch
3627,MRA01,MRA01F-15,Switch
3628,MRA01,MRA01F-24/1,Switch
3629,MRA01,MRA01F-24/2,Switch
3630,MRA01,UAA10S-06,Switch
3631,KBG01,KBG01F-11,Switch
3632,KBG01,KBG01S-02,Switch
3633,KBG01,KBG02S-05,Switch
3634,KBG01,KBG01F-12,Switch
3635,KBG01,KBG01F-19,Switch
3636,KBG01,KBG05S-04,Switch
3637,KBG01,KBG01F-18,Switch
3638,KBG01,KBG01F-17,Switch
3639,KBG01,KBG01F-01,Switch
3640,KBG01,KBG01F-13,Switch
3641,KBG01,KBG01F-18/1,Switch
3642,KBG01,KBG01S-01,Switch
3643,KBG01,SBA10S-12,Switch
3644,KBG01,KBG01F-14,Switch
3645,KBG01,KBG01F-21,Switch
3646,KBG01,KBG01F-16,Switch
3647,KBG01,KBG05S-06,Switch
3648,KBG01,KBG01F-24,Switch
3649,KBG01,KBG01F-10,Switch
3650,KBG01,KBG01S-09,Switch
3651,KBG01,KBG01F-06,Switch
3652,KBG01,KBG01S-03,Switch
3653,KBG01,KBG01F-22,Switch
3654,KBG01,KBG01F-20,Switch
3655,KBG01,KBG01F-09,Switch
3656,KBG01,KBG01F-15,Switch
3657,KBG01,-,Switch
3658,KBG01,KBG05S-05,Switch
3659,KBG01,KBG01F-03,Switch
3660,KBG01,KBG01S-07,Switch
3661,KBG01,KBG01S-08,Switch
3662,SBA03,-,Switch
3663,SBA03,SBA03S-10,Switch
3664,SBA03,SBA03VS-02,Switch
3665,SBA03,-,Switch
3666,SBA03,SBA03S-04,Switch
3667,SBA03,SBA03S-09,Switch
3668,SBA03,SBA10S-09,Switch
3669,SBA03,SBA03S-07,Switch
3670,SBA03,SBA03S-06,Switch
3671,SBA03,SBA03F-02,Switch
3672,SBA03,SBA03S-08,Switch
3673,SBA03,SBA10S-05,Switch
3674,SBA03,SBA03S-05,Switch
3675,SBA03,SBA10S-06,Switch
3676,SBA03,-,Switch
3677,SBA03,SBA03F-01/2,Switch
3678,LOA01,LOA01S-04,Switch
3679,LOA01,LOA01VS-03,Switch
3680,LOA01,PEU02F-05/1,Switch
3681,LOA01,LOA01F-01,Switch
3682,LOA01,PEU02F-04,Switch
3683,LOA01,PEU02F-12,Switch
3684,LOA01,LOA01S-07,Switch
3685,LOA01,LOA03S-06,Switch
3686,LOA01,PEA02S-15,Switch
3687,LOA01,PEU02S-10,Switch
3688,LOA01,LOA03S-22,Switch
3689,LOA01,PEU02S-14,Switch
3690,LOA01,PEU02S-05,Switch
3691,LOA01,PEU02F-17,Switch
3692,LOA01,LOA01VS-02,Switch
3693,LOA01,PEU02F-07,Switch
3694,LOA01,PEU02F-11,Switch
3695,LOA01,PEU02F-13,Switch
3696,LOA01,PEU02S-07,Switch
3697,LOA01,PEU02F-06,Switch
3698,LOA01,PEU02F-16,Switch
3699,LOA01,PEU02S-06,Switch
3700,LOA01,PEU02F-14/2,Switch
3701,LOA01,PEA02S-13,Switch
3702,LOA01,LOA01F-03,Switch
3703,LOA01,PEU02F-08,Switch
3704,LOA01,PEU02F-05,Switch
3705,LOA01,LOA01S-06,Switch
3706,LOA01,LOA01S-05,Switch
3707,LOA01,LOA01F-02,Switch
3708,LOA01,PEU02F-09,Switch
3709,LOA01,LOA01F-04,Switch
3710,LOA01,PEU02S-09,Switch
3711,LOA01,PEU02F-10,Switch
3712,LOA01,PEU02F-15,Switch
3713,LOA01,LOA08S-08,Switch
3714,LOA01,PEU02F-18,Switch
3715,LOA01,PEU02S-08,Switch
3716,LOA01,PEU02F-14,Switch
3717,LOA01,PEU02F-14/1,Switch
3718,UAA03,UAA03F-06,Switch
3719,UAA03,UAA03S-02,Switch
3720,UAA03,UAA08F-03,Switch
3721,UAA03,UAA03F-03/1,Switch
3722,UAA03,UAA03F-02,Switch
3723,UAA03,UAA03S-01,Switch
3724,UAA03,UAA05S-10,Switch
3725,UAA03,UAA03F-03/2,Switch
3726,UAA03,UAA08F-01,Switch
3727,UAA03,UAA08F-02,Switch
3728,UAA03,UAA03F-05,Switch
3729,UAA03,UAA03F-03,Switch
3730,UAA03,uaa3s-01,Switch
3731,UAA03,UAA03F-01/1,Switch
3732,UAA03,UAA03F-04,Switch
3733,NCH08,NCH08S-01,Switch
3734,LOA07,LOA07VS-02,Switch
3735,LOA07,LOA07F-06,Switch
3736,LOA07,LOA07VS-03,Switch
3737,LOA07,LOA07F-05,Switch
3738,LOA07,LOA07F-03,Switch
3739,LOA07,LOA07S-07,Switch
3740,LOA07,LOA07F-01/1,Switch
3741,LOA07,LOA07F-02/1,Switch
3742,LOA07,LOA07F-04,Switch
3743,LOA07,LOA07S-04,Switch
3744,LOA07,LOA07S-06,Switch
3745,LOA07,LOA07F-01,Switch
3746,LOA07,LOA07S-08,Switch
3747,LOA07,LOA07F-02,Switch
3748,LOA07,LOA07F-02/3,Switch
3749,LOA07,LOA07F-02/2,Switch
3750,PJA07,-,Switch
3751,PJA07,PJA07S-03,Switch
3752,PJA07,PJA07S-05,Switch
3753,PJA07,PJA07S-04,Switch
3754,WIR08,WIR04S-11,Switch
3755,WIR08,WIR03S-08,Switch
3756,WIR08,WIR04S-10,Switch
3757,WIR08,WIR04S-12,Switch
3758,WIR08,WIR04F-23,Switch
3759,WIR08,-,Switch
3760,WIR08,WIR08S-01,Switch
3761,WIR08,WIR04S-008/01,Switch
3762,WIR08,WIR04F-10,Switch
3763,WIR08,WIR04F-09,Switch
3764,WIR08,WIR04F-11,Switch
3765,WIR08,WIR04F-12,Switch
3766,WIR08,WIR04F-13,Switch
3767,WIR08,WIR04F-15,Switch
3768,WIR08,WIR04F-14,Switch
3769,WIR08,WIR08S-01/8,Switch
3770,WIR08,WIR08S-01/10,Switch
3771,WIR08,WIR08S-01/9,Switch
3772,CON01,CON01F-01/1,Switch
3773,CON01,PEA04F-19,Switch
3774,CON01,CON01S-04,Switch
3775,CON01,CON01F-01/2,Switch
3776,CON01,CON01S-13,Switch
3777,CON01,PEA04F-24,Switch
3778,CON01,CON01S-01,Switch
3779,CON01,CON01S-08,Switch
3780,CON01,PEA04F-20,Switch
3781,CON01,CON01F-08/1,Switch
3782,CON01,PEA04F-23/1,Switch
3783,CON01,CON01F-08,Switch
3784,CON01,CON01F-08/4,Switch
3785,CON01,CON01S-15,Switch
3786,CON01,CON01S-02,Switch
3787,CON01,CON01F-08/3,Switch
3788,CON01,CON02S-07,Switch
3789,CON01,CON01S-03,Switch
3790,CON01,CON01S-01/1,Switch
3791,CON01,CON02S-10,Switch
3792,CON01,CON01S-11,Switch
3793,CON01,PEA06F-18/03,Switch
3794,CON01,PEA04F-17/01,Switch
3795,CON01,PEA04F-22,Switch
3796,CON01,CON01S-07,Switch
3797,CON01,CON01F-03/1,Switch
3798,CON01,PEA04F-21/02,Switch
3799,CON01,CON01S-09,Switch
3800,CON01,CON02F-06/2,Switch
3801,CON01,PEA06F-18/01,Switch
3802,CON01,PEA04F-25/01,Switch
3803,CON01,CON05S-09,Switch
3804,CON01,CON01F-02/1,Switch
3805,CON01,CON01S-12,Switch
3806,CON01,PEA04F-22/01,Switch
3807,CON01,CON01S-06,Switch
3808,CON01,CON01F-02/2,Switch
3809,CON01,PEA04F-21/01,Switch
3810,CON01,CON01S-05,Switch
3811,CON01,CON01S-14,Switch
3812,CON01,CON01F-08/2,Switch
3813,CON01,PEA04F-28,Switch
3814,CON01,CON01F-08/5,Switch
3815,CON01,CON01F-08/6,Switch
3816,CON01,PEA04F-18,Switch
3817,CON01,CON02F-06/3,Switch
3818,CON01,PEA06F-18/02,Switch
3819,CON01,PEA04F-22/02,Switch
3820,CON01,CON01S-10,Switch
3821,CON01,PEA04F-21,Switch
3822,CON01,CON01F-03,Switch
3823,CON01,CON01F-08/7,Switch
3824,CON01,PEA04F-23/2,Switch
3825,CON01,PEA4F-22/1,Switch
3826,CON01,PEA04F-23,Switch
3827,CON01,PEA04F-27,Switch
3828,CON01,CON01F-08/8,Switch
3829,CON01,PEA04F-26,Switch
3830,LBA03,-,Switch
3831,LBA03,LBC02F-07,Switch
3832,LBA03,LBC02F-06,Switch
3833,LBA03,LBC02F-05,Switch
3834,LBA03,LBC01S-07,Switch
3835,LBA03,LBC01F-07,Switch
3836,LBA03,LBC01F-05,Switch
3837,LBA03,LBC01F-04,Switch
3838,LBA03,-,Switch
3839,LBA03,LBC01F-06,Switch
3840,LBA03,LBA03S-10,Switch
3841,LBA03,-,Switch
3842,LBA03,LBC01F-09,Switch
3843,LBA03,LBA03S-05,Switch
3844,LBA03,LBC01F-08,Switch
3845,LBA03,-,Switch
3846,LBA03,-,Switch
3847,LBA03,-,Switch
3848,LBA03,LBC02F-02,Switch
3849,LBA03,-,Switch
3850,LBA03,LBA06F-15,Switch
3851,LBA03,-,Switch
3852,LBA03,LBA03S-07,Switch
3853,LBA03,LBA03S-08,Switch
3854,LBA03,-,Switch
3855,LBA03,LBC02F-04,Switch
3856,LBA03,LBA03S-04,Switch
3857,LBA03,LBA03S-12,Switch
3858,LBA03,LBA03S-11,Switch
3859,LBA03,LBA03S-02,Switch
3860,LBA03,LBA03S-09,Switch
3861,LBA03,LBC01S-09,Switch
3862,LBA03,LBC01S-10,Switch
3863,LBA03,LBA03S-06,Switch
3864,MRA06,MRA06S-04,Switch
3865,MRA06,MRA06S-03,Switch
3866,MRA06,MRA06F-02,Switch
3867,MRA06,MRA06F-01,Switch
3868,MRA06,MRA06S-02,Switch
3869,MRA06,MRA06F-10,Switch
3870,MRA06,MRA06F-16,Switch
3871,MRA06,MRA06F-09/4,Switch
3872,MRA06,MRA06F-09/02,Switch
3873,MRA06,MRA06F-09/01,Switch
3874,MRA06,MRA06F-06/01,Switch
3875,MRA06,MRA06F-07,Switch
3876,MRA06,MRA06F-11,Switch
3877,MRA06,MRA06F-08,Switch
3878,MRA06,MRA06S-05,Switch
3879,MRA06,MRA06S-06,Switch
3880,MRA06,MRA06F-09,Switch
3881,MRA06,MRA06F-14,Switch
3882,MRA06,MRA06F-06,Switch
3883,MRA06,MRA06F-18,Switch
3884,MRA06,MRA06S-07,Switch
3885,MRA06,MRA06F-15,Switch
3886,MRA06,MRA06F-04,Switch
3887,MRA06,MRA06F-03,Switch
3888,MRA06,MRA06F-07/01,Switch
3889,MRA06,MRA06F-05,Switch
3890,MRA06,MRA06F-19,Switch
3891,MRA06,MRA06F-17,Switch
3892,MRA06,MRA06S-08,Switch
3893,LOA03,LOA03F-06,Switch
3894,LOA03,LOA03S-07,Switch
3895,LOA03,LOA03F-29,Switch
3896,LOA03,LOA03F-22/1,Switch
3897,LOA03,LOA03S-10,Switch
3898,LOA03,LOA03F-17,Switch
3899,LOA03,LOA03S-19,Switch
3900,LOA03,LOA03S-09,Switch
3901,LOA03,LOA03VS-02,Switch
3902,LOA03,LOA03F-23,Switch
3903,LOA03,LOA03F-22,Switch
3904,LOA03,LOA03F-04,Switch
3905,LOA03,LOA03F-25,Switch
3906,LOA03,LOA03F-20,Switch
3907,LOA03,LOA03F-27/1,Switch
3908,LOA03,LOA03S-20,Switch
3909,LOA03,LOA03S-08,Switch
3910,LOA03,LOA03F-09/1,Switch
3911,LOA03,-,Switch
3912,LOA03,LOA03F-02,Switch
3913,LOA03,LOA03F-09,Switch
3914,LOA03,LOA03S-05,Switch
3915,LOA03,LOA03F-27,Switch
3916,LOA03,LOA03F-24,Switch
3917,LOA03,LOA03S-21,Switch
3918,LOA03,LOA03F-28/1,Switch
3919,LOA03,LOA03S-11,Switch
3920,LOA03,loa03F-16,Switch
3921,LOA03,LOA03S-12,Switch
3922,LOA03,LOA03F-12,Switch
3923,LOA03,LOA03F-21,Switch
3924,LOA03,LOA03F-10,Switch
3925,LOA03,LOA03F-13,Switch
3926,LOA03,LOA03S-18,Switch
3927,LOA03,LOA03F-19/1,Switch
3928,LOA03,-,Switch
3929,LOA03,LOA03F-28,Switch
3930,LOA03,-,Switch
3931,LOA03,LOA03F-08/1,Switch
3932,LOA03,LOA03S-16,Switch
3933,LOA03,LOA03F-05,Switch
3934,LOA03,LOA03F-08,Switch
3935,LOA03,LOA03F-18,Switch
3936,LOA03,LOA03S-17,Switch
3937,LOA03,LOA03F-26,Switch
3938,LOA03,LOA03F-10/1,Switch
3939,LOA03,LOA03S-04,Switch
3940,LOA03,LOA03F-06/1,Switch
3941,LOA03,LOA03F-15,Switch
3942,LOA03,LOA03S-03,Switch
3943,LOA03,LOA03F-11,Switch
3944,LOA03,LOA03F-07,Switch
3945,LOA03,LOA03F-01,Switch
3946,LOA03,LOA03F-14,Switch
3947,LOA03,LOA03F-03,Switch
3948,LOA03,LOA03F-19,Switch
3949,SZA04,-,Switch
3950,SZA04,SZA04F-23,Switch
3951,SZA04,SZA04S-22,Switch
3952,SZA04,SZA04S-23,Switch
3953,SBA04,SBA04S-02,Switch
3954,SBA04,SBA04S-08,Switch
3955,SBA04,SBA04S-05,Switch
3956,SBA04,-,Switch
3957,SBA04,SBA04S-11,Switch
3958,SBA04,SBA09S-06,Switch
3959,SBA04,SBA09S-08,Switch
3960,SBA04,SBA09F-02,Switch
3961,SBA04,SBA04S-10,Switch
3962,SBA04,SBA09S-07,Switch
3963,SBA04,SBA04S-07,Switch
3964,SBA04,-,Switch
3965,SBA04,SBA04F-01,Switch
3966,SBA04,SBA09S-05,Switch
3967,SBA04,SBA04F-01/01,Switch
3968,SBA04,SBA04F-02,Switch
3969,SBA04,SBA06S-06,Switch
3970,SBA04,SBA04S-09,Switch
3971,SBA04,SBA9F-06,Switch
3972,SBA04,SBA04S-04,Switch
3973,SBA04,SBA04S-06,Switch
3974,SBA04,-,Switch
3975,SBA04,SBA09F-01,Switch
3976,CNA10,CNA10S-10,Switch
3977,CNA10,CNA10S-14,Switch
3978,CNA10,CNA10S-16,Switch
3979,CNA10,CNA10F-03,Switch
3980,CNA10,CNA10F-13,Switch
3981,CNA10,CNA10F-08,Switch
3982,CNA10,CNA10S-05,Switch
3983,CNA10,CNA10S-17,Switch
3984,CNA10,TKB08S-05,Switch
3985,CNA10,CNA10F-11,Switch
3986,CNA10,CNA10S-15,Switch
3987,CNA10,CNA10F-02/1,Switch
3988,CNA10,CNA10S-02,Switch
3989,CNA10,CNA10F-09/01,Switch
3990,CNA10,CNA10S-04,Switch
3991,CNA10,MRA09S-06,Switch
3992,CNA10,CNA10F-02,Switch
3993,CNA10,CNA10F-01,Switch
3994,CNA10,CNA10S-11,Switch
3995,CNA10,CNA10F-14,Switch
3996,CNA10,CNA10S-01,Switch
3997,CNA10,CNA10F-06,Switch
3998,CNA10,CNA10F-05,Switch
3999,CNA10,CNA10F-07,Switch
4000,CNA10,CNA10S-09,Switch
4001,CNA10,CNA10S-12,Switch
4002,CNA10,CNA10S-13,Switch
4003,CNA10,CNA10F-04,Switch
4004,CNA10,CNA10F-15,Switch
4005,CNA10,CNA10F-10,Switch
4006,CNA10,CNA10F-10/02,Switch
4007,CNA10,CNA10S-09/01,Switch
4008,CNA10,CNA10F-16,Switch
4009,CNA10,CNA10F-10/01,Switch
4010,CNA10,CNA10F-09,Switch
4011,CNA10,CNA10F-12,Switch
4012,PJA08,PXA09S-06,Switch
4013,PJA08,PXA09S-05,Switch
4014,PJA08,-,Switch
4015,PJA08,PJA07F-01,Switch
4016,PJA08,PXA09S-08,Switch
4017,HKA04,HKA04S-01,Switch
4018,HKA04,HKA04F-01/01,Switch
4019,HKA04,HKA04S-02,Switch
4020,HKA04,HKA04F-01,Switch
4021,NSB05,NSB05S-03,Switch
4022,NSB05,NSB05F-03,Switch
4023,NSB05,NSB05S-04,Switch
4024,NSB05,NSB05F-05,Switch
4025,NSB05,NSB05S-01,Switch
4026,NSB05,NSB05F-02,Switch
4027,NSB05,NSB05F-01,Switch
4028,NSB05,NSB05F-08,Switch
4029,NSB05,NSB05F-09,Switch
4030,NSB05,NSB05S-02,Switch
4031,NSB05,NSB05F-04,Switch
4032,NSB05,NSB05F-10,Switch
4033,LBC04,LBC04F-03,Switch
4034,LBC04,LBC04S-04,Switch
4035,LBC04,LBC04S-06,Switch
4036,LBC04,LBC04F-04,Switch
4037,LBC04,LBC04S-03,Switch
4038,LBC04,LBC04S-02,Switch
4039,LBC04,LBC04F-01,Switch
4040,LBC04,LBC04S-04/1,Switch
4041,NSU04,NSU04S-04,Switch
4042,NSU04,NSU04F-20,Switch
4043,NSU04,NSU04F-23,Switch
4044,NSU04,NSU04F-21,Switch
4045,NSU04,NSU04F-15,Switch
4046,NSU04,NSU04S-03,Switch
4047,NSU04,NSU04F-14,Switch
4048,NSU04,NSU04F-17,Switch
4049,NSU04,NSU04S-07,Switch
4050,NSU04,NSU04F-22,Switch
4051,NSU04,NSU04S-06,Switch
4052,NSU04,NSU04F-25,Switch
4053,NSU04,NSU04F-18,Switch
4054,NSU04,NSU04F-19,Switch
4055,NSU04,NSU04S-08,Switch
4056,NSU04,NSU04S-01,Switch
4057,NSU04,NSU04S-05,Switch
4058,NSU04,NSU04F-16,Switch
4059,NSU04,NSU04F-24,Switch
4060,CNA07,CNA07S-01,Switch
4061,CNA07,HKA04S-03,Switch
4062,CNA07,CNA07S-02,Switch
4063,CNA07,CNA07F-01,Switch
4064,CNA07,CNA07F-02/00,Switch
4065,CNA07,CNA07S-04,Switch
4066,NOB01,NOB01S-01,Switch
4067,NOB01,NOB01S-12,Switch
4068,NOB01,NOB01F-10,Switch
4069,NOB01,NOB01S-11,Switch
4070,NOB01,NOB01S-05,Switch
4071,NOB01,NOB01F-15,Switch
4072,NOB01,NOB01F-03,Switch
4073,NOB01,NOB01F-11,Switch
4074,NOB01,NOB01F-13,Switch
4075,NOB01,NOB01S-10,Switch
4076,NOB01,NOB05S-02,Switch
4077,NOB01,NOB01S-14,Switch
4078,NOB01,NOB01F-06,Switch
4079,NOB01,NOB01F-02,Switch
4080,NOB01,NOB01F-05,Switch
4081,NOB01,NOB01S-04,Switch
4082,NOB01,NOB01F-14,Switch
4083,NOB01,NOB01S-03,Switch
4084,NOB01,NOB01S-02,Switch
4085,NOB01,NOB01S-07,Switch
4086,NOB01,NOB01F-01,Switch
4087,NOB01,NOB01S-13,Switch
4088,NOB01,NOB01F-17,Switch
4089,NOB01,NOB01F-08,Switch
4090,NOB01,NOB01F-07,Switch
4091,NOB01,NOB01S-06,Switch
4092,NOB01,NOB01F-09,Switch
4093,NOB01,NOB01F-04,Switch
4094,NOB01,NOB01S-08,Switch
4095,NOB01,NOB01F-16,Switch
4096,NOB01,NOB01S-09,Switch
4097,NOB01,NOB01F-12,Switch
4098,NSA03,NSA03F-10,Switch
4099,NSA03,NSA03S-01,Switch
4100,NSA03,NSA03F-04,Switch
4101,NSA03,NSA03F-12,Switch
4102,NSA03,NSA03F-13/01,Switch
4103,NSA03,NSA03S-10,Switch
4104,NSA03,NSA03F-13,Switch
4105,NSA03,NSA03S-11,Switch
4106,NSA03,NSA03S-06,Switch
4107,NSA03,NSA03S-05,Switch
4108,NSA03,NSA03F-02/01,Switch
4109,NSA03,NSA03S-03,Switch
4110,NSA03,NSA03F-08,Switch
4111,NSA03,NSA03F-05,Switch
4112,NSA03,NSA03S-04,Switch
4113,NSA03,NSA03S-02,Switch
4114,NSA03,NSA03S-09,Switch
4115,NSA03,NSA03S-07,Switch
4116,NSA03,NSA03F-06,Switch
4117,NSA03,NSA03F-02,Switch
4118,NSA03,NSA03F-02/02,Switch
4119,NSA03,NSA03F-01,Switch
4120,NSA03,NSA03F-07,Switch
4121,NSA03,NSA11S-06,Switch
4122,NSA03,NSA10S-08,Switch
4123,NSA03,NSA03F-11,Switch
4124,NSA03,NSA03S-08,Switch
4125,NSA03,NSA03F-11/01,Switch
4126,NSA03,NSA03F-03,Switch
4127,WIR07,WIR07S-01,Switch
4128,TCA01,TCA01F-02,Switch
4129,TCA01,TCA01F-03,Switch
4130,TCA01,TCA01F-08,Switch
4131,TCA01,TCA01F-09,Switch
4132,TCA01,TCA01F-05,Switch
4133,TCA01,TCA01F-04,Switch
4134,TCA01,TCA01F-01,Switch
4135,TCA01,TCA01S-10,Switch
4136,TCA01,TCA01S-08,Switch
4137,TCA01,TCA01S-07,Switch
4138,TCA01,TCA01S-04,Switch
4139,TCA01,TKB05S-21/99,Switch
4140,TCA01,TCA01VS-03,Switch
4141,TCA01,TCA01S-06,Switch
4142,TCA01,TCA01F-06,Switch
4143,TCA01,TCA01F-10,Switch
4144,TCA01,TKB04S-15/99,Switch
4145,NSA05,NSA05S-12,Switch
4146,NSA05,NSA05F-06,Switch
4147,NSA05,NSA05S-07,Switch
4148,NSA05,NSA05S-11,Switch
4149,NSA05,NSA05S-08,Switch
4150,NSA05,NSA05S-02,Switch
4151,NSA05,NSA05S-04,Switch
4152,NSA05,NSA05F-04,Switch
4153,NSA05,NSA05S-13,Switch
4154,NSA05,NSA05F-07,Switch
4155,NSA05,NSA05S-03,Switch
4156,NSA05,NSA05F-05,Switch
4157,NSA05,NSA05S-06,Switch
4158,NSA05,NSA07S-09,Switch
4159,NSA05,NSB07S-04,Switch
4160,NSA05,NSA05F-05/02,Switch
4161,NSA05,NSA05F-08,Switch
4162,NSA05,NSA05S-09,Switch
4163,NSA05,NSA05S-01,Switch
4164,NSA05,NSA05S-10,Switch
4165,NSA05,NSA05S-05,Switch
4166,NSA05,NSA05F-01,Switch
4167,NSA05,NSA05F-05/01,Switch
4168,NSB01,NSB01S-01,Switch
4169,NSB01,NSB02S-05,Switch
4170,NSB01,NSB01F-07,Switch
4171,NSB01,NSB01F-03,Switch
4172,NSB01,NSB01F-01,Switch
4173,NSB01,NSB01F-08,Switch
4174,NSB01,NSB01S-05,Switch
4175,NSB01,NSB01S-04,Switch
4176,NSB01,NSB01S-08,Switch
4177,NSB01,NSB01F-02,Switch
4178,NSB01,NSB01S-02,Switch
4179,NSB01,NSB01S-06,Switch
4180,NSB01,NSB01F-09,Switch
4181,NSB01,NSB01S-03,Switch
4182,NSB01,NSB01F-10,Switch
4183,NSB01,NSB01S-07,Switch
4184,NSU02,NSU02F-19/01,Switch
4185,NSU02,NSU02F-09,Switch
4186,NSU02,NSU02F-21,Switch
4187,NSU02,NSU02S-07,Switch
4188,NSU02,NSU02S-01,Switch
4189,NSU02,NSU02F-20,Switch
4190,NSU02,NSU02F-19,Switch
4191,NSU02,NSU02F-14,Switch
4192,NSU02,-,Switch
4193,NSU02,NSU02F-13,Switch
4194,NSU02,NSU02F-12,Switch
4195,NSU02,NSU02S-03,Switch
4196,NSU02,NSU02S-08,Switch
4197,NSU02,NSU02S-12,Switch
4198,NSU02,NSU05S-03,Switch
4199,NSU02,NSU02F-13/00,Switch
4200,NSU02,NSU02S-06,Switch
4201,NSU02,NSU02S-02,Switch
4202,NSU02,NSU02F-06/00,Switch
4203,NSU02,NSU02S-05,Switch
4204,NSU02,NSU02F-17,Switch
4205,NSU02,NSU02S-09,Switch
4206,HKA06,HKA06F-01,Switch
4207,HKA06,HKA06S-05,Switch
4208,HKA06,DBA05S-03,Switch
4209,HKA06,HKA06S-01,Switch
4210,HKA06,HKA06S-06,Switch
4211,HKA06,HKA06F-01/01,Switch
4212,LOK01,LOK01F-11,Switch
4213,LOK01,LOK01F-08,Switch
4214,LOK01,LOK01S-06,Switch
4215,LOK01,LOK01F-03/1,Switch
4216,LOK01,LOK01F-03,Switch
4217,LOK01,LOK01F-20,Switch
4218,LOK01,LOK01S-04,Switch
4219,LOK01,LOK01F-16,Switch
4220,LOK01,LOK01S-10,Switch
4221,LOK01,LOK01F-13/1,Switch
4222,LOK01,LOK01S-08,Switch
4223,LOK01,LOK01F-02,Switch
4224,LOK01,LOK01F-24/1,Switch
4225,LOK01,LOK01S-01,Switch
4226,LOK01,LOK01F-21,Switch
4227,LOK01,LOK01S-09,Switch
4228,LOK01,LOK01F-01,Switch
4229,LOK01,LOK01F-12,Switch
4230,LOK01,LOK01S-03,Switch
4231,LOK01,LOK01F-05/1,Switch
4232,LOK01,LOK01F-14,Switch
4233,LOK01,LOK01F-26,Switch
4234,LOK01,LOK01F-12/1,Switch
4235,LOK01,LOK01F-25,Switch
4236,LOK01,LOK01F-27,Switch
